ein,total_revenue,program_expenses,tax_year,efficiency_ratio
94-2590869,4058368.0,4783810.0,2023,1.1787521486469439
94-2827909,78595410.0,45358302.0,2023,0.5771113351275857
94-2832488,1806123.0,2581939.0,2023,1.4295477107594554
94-2901051,5162774.0,4984149.0,2023,0.9654013520638324
94-2972913,827005.0,909665.0,2023,1.099951028107448
94-3053383,4046833.0,4567537.0,2023,1.1286695052649813
94-3081666,41074614.0,62817838.0,2023,1.5293591803443363
94-3116010,4687739.0,1659566.0,2023,0.3540226962294616
94-3145270,4500687.0,1175509.0,2023,0.26118434807841556
94-3198972,1139748.0,1129463.0,2023,0.9909760754131615
94-3205085,13604800.0,6355732.0,2023,0.4671683523462307
94-3210351,15445854.0,15242645.0,2024,0.9868437834515333
94-3221405,867785.0,993462.0,2023,1.1448250430694238
94-3229506,1734308.0,1729014.0,2023,0.9969474856830506
94-3233154,5822650.0,8205263.0,2023,1.4091973585910196
94-3237618,1728949.0,1682661.0,2023,0.9732276660560838
94-3262050,1470004.0,1036904.0,2023,0.7053749513606765
94-3265242,770058.0,2772.0,2023,0.003599728851592997
94-3266305,2786972.0,2802102.0,2023,1.0054288310036843
94-3301988,2178600.0,2070866.0,2023,0.9505489764068668
94-3306836,987754.0,871319.0,2023,0.8821214593917109
94-3327191,1044871.0,4731924.0,2023,4.528715985035474
94-3346915,4316341.0,2216317.0,2023,0.5134712479852727
94-3360307,1133514.0,938155.0,2023,0.8276518860816894
94-3365039,950248.0,1079855.0,2023,1.1363928153492562
94-3381744,1940969.0,1218258.0,2023,0.6276545375016294
95-1644040,12138784.0,19562827.0,2023,1.6115969276659012
95-1916050,28989932.0,27573544.0,2023,0.9511420723580862
95-2082686,147736276.0,162147751.0,2023,1.0975486548747175
95-2224265,32719260.0,25926270.0,2023,0.7923855857375748
95-2319356,26203186.0,23823378.0,2023,0.9091786777378903
95-2408623,117190739.0,108557718.0,2023,0.9263335902336105
95-2415066,29491321.0,26200545.0,2023,0.8884154426314101
95-2430665,1943504.0,2075451.0,2023,1.0678912932517761
95-2570847,1046902.0,1045065.0,2023,0.9982452989869157
95-2751567,747167.0,978364.0,2023,1.3094314925578887
95-2789388,34694264.0,32551145.0,2023,0.9382284345331551
95-2954450,2679860.0,2759718.0,2023,1.0297993178748144
95-3075415,39471061.0,38700369.0,2023,0.980474505106412
95-3221290,5908318.0,4707151.0,2023,0.7966989928436485
95-3247823,4181569.0,2472466.0,2023,0.5912771019681846
95-3251812,2128924.0,1278849.0,2023,0.6007020447888229
95-3282684,2261822.0,1236950.0,2024,0.5468821153919274
95-3411454,2260450.0,1737903.0,2023,0.768830542591077
95-3447973,3418478.0,2412756.0,2023,0.7057983114122718
95-3492461,19480902.0,23227418.0,2023,1.192317378322626
95-3495141,2437055.0,2491894.0,2023,1.0225021593685821
95-3508428,3087429.0,2012127.0,2023,0.6517160394619601
95-3582588,19289581.0,18970126.0,2023,0.9834389870884184
95-3667817,7159124.0,7818547.0,2024,1.092109453614716
95-3713078,1192299.0,1084463.0,2023,0.9095562438616488
95-3760201,6438811.0,6660821.0,2023,1.0344799684289536
95-3837425,1745691.0,1420516.0,2023,0.813727057079403
95-3909215,23827281.0,33029066.0,2023,1.3861869509995706
95-3935881,9759291.0,8524608.0,2023,0.8734864038791342
95-4178092,1358387.0,1317119.0,2023,0.9696198506022216
95-4203106,20500688.0,21192211.0,2023,1.0337316971996258
95-4207717,16967100.0,13905853.0,2023,0.8195774764102292
95-4336013,16448669.0,14315313.0,2023,0.8703022110785985
95-4418555,956290.0,1633697.0,2023,1.7083698459672274
95-4426350,4198045.0,3884039.0,2023,0.9252018499087075
95-4438489,2147608.0,1588571.0,2023,0.7396931842310143
95-4481955,2836547.0,2038201.0,2023,0.7185500539917019
95-4488635,1005893.0,945331.0,2023,0.9397928010235681
95-4511231,4330269.0,2762763.0,2023,0.638011864851814
95-4522977,4025788.0,2214517.0,2023,0.5500828657644168
95-4523780,3102679.0,2896766.0,2023,0.9336338048505823
95-4525241,1414263.0,1714150.0,2023,1.2120447186980075
95-4529650,1888641.0,1587635.0,2023,0.840622966461069
95-4540326,63666243.0,45458373.0,2023,0.714010609986834
95-4597000,3970642.0,4260817.0,2023,1.073080121552132
95-4648166,15866369.0,4041722.0,2023,0.2547351571112458
95-4680440,6548226.0,4856894.0,2023,0.7417114192454567
95-4680659,2795778.0,2733894.0,2022,0.9778651953052067
95-4693880,3836077.0,3943782.0,2023,1.028076860813795
95-4712513,12696966.0,5688271.0,2023,0.44800238104126605
95-4722308,1591685.0,1544298.0,2023,0.9702284057461118
95-4740768,992412.0,872655.0,2023,0.8793273358242343
95-4814680,5439162.0,2616201.0,2023,0.4809933956738189
95-4819568,850500.0,904590.0,2023,1.0635978835978837
95-6097903,1829896.0,1232270.0,2023,0.6734098549862944
95-6111785,125716969.0,123822450.0,2023,0.9849302841528099
95-6130458,1196426747.0,1155490167.0,2023,0.9657842988694066
95-6152773,106484453.0,99188330.0,2023,0.9314818004464933
95-6377511,32741209.0,19051743.0,2022,0.5818888056332923
99-0074140,2766488.0,2807487.0,2023,1.0148198727050326
99-0199316,2445292.0,5284830.0,2023,2.1612265529024755
99-0229787,1049344.0,842218.0,2023,0.802613823493535
99-0240539,31684442.0,30962273.0,2023,0.9772074572119654
99-0298721,1305328.0,784258.0,2023,0.6008129757424954
99-0330585,1628614.0,1199901.0,2023,0.736762056570802
66-0202913,1177942.0,916791.0,2023,0.77829893152634
66-0205634,28344653.0,23336324.0,2023,0.8233060394142063
66-0277132,42452657.0,36345687.0,2023,0.8561463420298994
66-0387659,2691543.0,2720373.0,2023,1.0107113280374862
66-0398333,1406883.0,1235244.0,2024,0.8780005160343823
66-0470812,1089318.0,1081550.0,2023,0.9928689326716349
66-0502690,1192642.0,1072517.0,2023,0.8992782410815652
66-0514937,7321935.0,5373972.0,2023,0.733955163491618
66-0519278,2074166.0,2258120.0,2023,1.0886881763561835
66-0519281,1935514.0,2060958.0,2023,1.064811724430823
66-0528601,1061372.0,1041685.0,2023,0.9814513667215642
66-0537875,6757323.0,6698050.0,2023,0.9912283311009404
66-0572240,752173.0,487745.0,2023,0.6484478969598749
66-0653561,1593370.0,1404137.0,2024,0.8812372518624049
66-0658219,1092166.0,1634492.0,2023,1.4965600467328226
66-0760220,535005.0,537990.0,2018,1.0055793871085317
66-0791854,459.0,102305.0,2023,222.88671023965142
66-0963647,10882833.0,2574288.0,2023,0.23654575973002617
96-0002543,1706361.0,1363466.0,2023,0.7990489702940937
98-0055958,1503016.0,1452190.0,2023,0.9661839927186404
98-0148939,927508695.0,881271294.0,2023,0.9501488220549782
98-0224967,74706506.0,53069671.0,2023,0.7103754925976594
98-0233371,11003158.0,13547420.0,2023,1.2312301613773065
98-1587843,16664405.0,16917520.0,2023,1.015188961142027
98-1609081,6988297.0,8547232.0,2023,1.2230779544715973
98-6001091,457980035.0,391732350.0,2019,0.8553480939403832
98-6001152,92121000.0,92714000.0,2024,1.0064371858750991
